SensorId,DateTime,Geo,Mem,memfrag,memfb,memcs,Id,lat,lon,Adc,loggingrate,place,version,uptime,rssi,period,httpsuccess,httpsends,hardwareversion,hardwarediscovered,current_temp_f,current_humidity,current_dewpoint_f,pressure,p25aqic_b,pm2.5_aqi_b,pm1_0_cf_1_b,p_0_3_um_b,pm2_5_cf_1_b,p_0_5_um_b,pm10_0_cf_1_b,p_1_0_um_b,pm1_0_atm_b,p_2_5_um_b,pm2_5_atm_b,p_5_0_um_b,pm10_0_atm_b,p_10_0_um_b,p25aqic,pm2.5_aqi,pm1_0_cf_1,p_0_3_um,pm2_5_cf_1,p_0_5_um,pm10_0_cf_1,p_1_0_um,pm1_0_atm,p_2_5_um,pm2_5_atm,p_5_0_um,pm10_0_atm,p_10_0_um,pa_latency,key1_response,key1_response_date,key1_count,ts_latency,key2_response,key2_response_date,key2_count,ts_s_latency,key1_response_b,key1_response_date_b,key1_count_b,ts_latency_b,key2_response_b,key2_response_date_b,key2_count_b,ts_s_latency_b,wlstate,status_0,status_1,status_2,status_3,status_4,status_5,status_7,status_8,status_9,ssid
a0:20:a6:a:a5:f2,2020/11/05T06:28:23z,PurpleAir-a5f2,16376,12,16064,1184,314,26.9424,75.758003,0.01,15,inside,6.01,3596,-54,120,146,146,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,965.03,"rgb(255,0,0)",158,66.0,10809.0,105.0,3435.0,112.0,654.0,43.0,51.0,69.0,11.0,77.0,1.0,"rgb(254,0,1)",160,68.0,11289.0,111.0,3500.0,136.0,818.0,44.0,91.0,73.0,33.0,90.0,11.0,522,200,1604557592,15992,1755,200,1604557595,15930,1586,200,1604557598,15923,1470,200,1604557601,15904,1586,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:28:29z,PurpleAir-a5f2,19368,20,15528,1184,317,26.9424,75.758003,0.01,15,inside,6.01,3602,-54,120,147,147,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,965.03,"rgb(255,0,0)",158,67.0,10722.0,104.0,3400.0,111.0,664.0,44.0,42.0,69.0,10.0,77.0,4.0,"rgb(254,0,1)",160,69.0,11220.0,109.0,3463.0,129.0,784.0,45.0,79.0,72.0,26.0,85.0,12.0,451,200,1604557592,15992,1755,200,1604557595,15930,1586,200,1604557598,15923,1470,200,1604557601,15904,1586,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:28:38z,PurpleAir-a5f2,16352,20,14752,1184,318,26.9424,75.758003,0.01,15,inside,6.01,3611,-53,120,150,150,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,965.02,"rgb(255,0,0)",157,66.0,10641.0,102.0,3369.0,111.0,642.0,43.0,45.0,67.0,12.0,77.0,5.0,"rgb(255,0,0)",158,70.0,11478.0,106.0,3541.0,112.0,684.0,46.0,51.0,70.0,7.0,76.0,3.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557601,15904,1586,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:28:43z,PurpleAir-a5f2,16352,18,13440,1184,319,26.9424,75.758003,0.01,15,inside,6.01,3616,-52,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.98,"rgb(255,0,0)",157,67.0,10728.0,103.0,3399.0,113.0,636.0,44.0,49.0,68.0,15.0,77.0,5.0,"rgb(255,0,0)",158,69.0,11313.0,105.0,3505.0,113.0,728.0,45.0,47.0,69.0,10.0,77.0,3.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:28:48z,PurpleAir-a5f2,16352,18,13440,1184,320,26.9424,75.758003,0.01,15,inside,6.01,3621,-52,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,965.01,"rgb(255,0,0)",158,69.0,11208.0,104.0,3539.0,115.0,625.0,45.0,52.0,69.0,16.0,78.0,3.0,"rgb(254,0,0)",159,70.0,11580.0,107.0,3588.0,120.0,736.0,46.0,55.0,71.0,16.0,80.0,8.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:28:54z,PurpleAir-a5f2,16352,18,13440,1184,321,26.9424,75.758003,0.01,15,inside,6.01,3627,-52,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,965.01,"rgb(255,0,0)",158,68.0,11217.0,105.0,3541.0,118.0,659.0,45.0,54.0,69.0,19.0,79.0,4.0,"rgb(254,0,1)",160,69.0,11859.0,111.0,3638.0,130.0,782.0,45.0,74.0,73.0,25.0,86.0,12.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:28:59z,PurpleAir-a5f2,16352,18,13440,1184,322,26.9424,75.758003,0.01,15,inside,6.01,3632,-55,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,965.04,"rgb(254,0,1)",160,71.0,11613.0,110.0,3663.0,124.0,699.0,47.0,60.0,73.0,21.0,82.0,5.0,"rgb(254,0,1)",161,70.0,11859.0,112.0,3638.0,131.0,782.0,46.0,74.0,74.0,25.0,87.0,12.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:29:05z,PurpleAir-a5f2,16520,17,15016,1184,323,26.9424,75.758003,0.01,15,inside,6.01,3638,-51,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.99,"rgb(254,0,1)",160,71.0,11613.0,110.0,3675.0,125.0,695.0,47.0,62.0,73.0,24.0,83.0,6.0,"rgb(255,0,0)",157,68.0,11673.0,103.0,3587.0,120.0,740.0,44.0,57.0,68.0,23.0,79.0,8.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:29:10z,PurpleAir-a5f2,16520,19,15016,1184,324,26.9424,75.758003,0.01,15,inside,6.01,3644,-52,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,965.02,"rgb(255,0,0)",158,71.0,11553.0,106.0,3635.0,123.0,667.0,47.0,59.0,70.0,27.0,81.0,5.0,"rgb(255,0,0)",157,68.0,11673.0,103.0,3587.0,120.0,740.0,44.0,57.0,68.0,23.0,79.0,8.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:29:16z,PurpleAir-a5f2,16520,19,15016,1184,325,26.9424,75.758003,0.01,15,inside,6.01,3649,-52,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.99,"rgb(255,0,0)",158,70.0,11505.0,106.0,3615.0,125.0,672.0,46.0,65.0,70.0,30.0,83.0,8.0,"rgb(255,0,0)",158,71.0,11616.0,106.0,3603.0,122.0,731.0,46.0,58.0,70.0,15.0,80.0,12.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:29:21z,PurpleAir-a5f2,16520,19,13440,1184,326,26.9424,75.758003,0.01,15,inside,6.01,3654,-52,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.97,"rgb(255,0,0)",158,68.0,10881.0,106.0,3449.0,129.0,717.0,45.0,78.0,70.0,34.0,85.0,15.0,"rgb(255,0,0)",158,71.0,11616.0,106.0,3603.0,122.0,731.0,46.0,58.0,70.0,15.0,80.0,12.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:29:26z,PurpleAir-a5f2,16520,19,13440,1184,327,26.9424,75.758003,0.01,15,inside,6.01,3659,-52,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.97,"rgb(255,0,0)",158,68.0,10881.0,106.0,3449.0,129.0,717.0,45.0,78.0,70.0,34.0,85.0,15.0,"rgb(254,0,0)",159,70.0,11637.0,108.0,3586.0,120.0,712.0,46.0,57.0,71.0,13.0,79.0,11.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:29:31z,PurpleAir-a5f2,16520,19,13440,1184,328,26.9424,75.758003,0.01,15,inside,6.01,3665,-52,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.96,"rgb(255,0,0)",158,68.0,11034.0,104.0,3495.0,124.0,675.0,45.0,72.0,69.0,31.0,82.0,13.0,"rgb(254,0,0)",159,70.0,11637.0,108.0,3586.0,120.0,712.0,46.0,57.0,71.0,13.0,79.0,11.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:29:37z,PurpleAir-a5f2,16520,19,13440,1184,329,26.9424,75.758003,0.01,15,inside,6.01,3670,-53,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.96,"rgb(255,0,0)",157,68.0,11100.0,103.0,3497.0,123.0,673.0,44.0,72.0,68.0,31.0,81.0,10.0,"rgb(254,0,1)",161,69.0,11610.0,112.0,3607.0,127.0,759.0,45.0,60.0,74.0,18.0,84.0,9.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:29:43z,PurpleAir-a5f2,16544,19,13440,1184,330,26.9424,75.758003,0.01,15,inside,6.01,3676,-52,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.95,"rgb(255,0,0)",157,67.0,11091.0,102.0,3487.0,119.0,631.0,44.0,63.0,67.0,25.0,79.0,11.0,"rgb(254,0,1)",161,69.0,11610.0,112.0,3607.0,127.0,759.0,45.0,60.0,74.0,18.0,84.0,9.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:29:48z,PurpleAir-a5f2,16544,19,13440,1184,331,26.9424,75.758003,0.01,15,inside,6.01,3681,-51,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.94,"rgb(254,0,1)",160,68.0,11286.0,109.0,3537.0,133.0,731.0,44.0,72.0,72.0,38.0,88.0,16.0,"rgb(255,0,0)",158,69.0,11478.0,107.0,3589.0,117.0,674.0,45.0,54.0,70.0,11.0,78.0,6.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:29:53z,PurpleAir-a5f2,16544,19,13440,1184,332,26.9424,75.758003,0.01,15,inside,6.01,3686,-52,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,965.0,"rgb(254,0,0)",159,70.0,11046.0,107.0,3486.0,124.0,720.0,46.0,57.0,71.0,26.0,82.0,6.0,"rgb(255,0,0)",158,69.0,11310.0,104.0,3518.0,117.0,654.0,45.0,62.0,69.0,13.0,79.0,6.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:29:58z,PurpleAir-a5f2,16544,19,13440,1184,333,26.9424,75.758003,0.01,15,inside,6.01,3691,-50,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.97,"rgb(255,0,0)",158,67.0,10740.0,105.0,3383.0,119.0,674.0,44.0,58.0,69.0,20.0,79.0,6.0,"rgb(255,0,0)",157,68.0,11130.0,102.0,3455.0,114.0,641.0,45.0,62.0,67.0,13.0,78.0,6.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:30:04z,PurpleAir-a5f2,16544,19,13440,1184,334,26.9424,75.758003,0.01,15,inside,6.01,3697,-55,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.95,"rgb(255,0,0)",158,67.0,10800.0,105.0,3412.0,117.0,635.0,44.0,57.0,69.0,19.0,79.0,4.0,"rgb(255,0,0)",155,67.0,10836.0,97.0,3343.0,109.0,609.0,44.0,56.0,64.0,12.0,76.0,7.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:30:09z,PurpleAir-a5f2,16544,19,13440,1184,335,26.9424,75.758003,0.01,15,inside,6.01,3703,-57,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.97,"rgb(255,0,0)",158,70.0,11115.0,105.0,3525.0,118.0,651.0,46.0,54.0,69.0,19.0,79.0,3.0,"rgb(255,0,0)",154,66.0,10809.0,95.0,3335.0,109.0,615.0,43.0,56.0,62.0,13.0,75.0,9.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:30:15z,PurpleAir-a5f2,16544,19,13440,1184,336,26.9424,75.758003,0.01,15,inside,6.01,3708,-55,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.96,"rgb(255,0,0)",158,70.0,11166.0,106.0,3539.0,120.0,669.0,46.0,55.0,70.0,21.0,80.0,4.0,"rgb(255,0,0)",157,68.0,11082.0,102.0,3453.0,122.0,668.0,45.0,66.0,67.0,24.0,81.0,14.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:30:23z,PurpleAir-a5f2,16544,19,13440,1184,337,26.9424,75.758003,0.01,15,inside,6.01,3716,-56,120,151,151,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.93,"rgb(255,0,0)",158,67.0,10791.0,104.0,3380.0,122.0,699.0,44.0,70.0,69.0,29.0,81.0,2.0,"rgb(255,0,0)",157,68.0,11262.0,103.0,3506.0,122.0,679.0,44.0,63.0,68.0,25.0,80.0,13.0,451,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:30:33z,PurpleAir-a5f2,19704,21,15696,1184,340,26.9424,75.758003,0.01,15,inside,6.01,3726,-56,120,153,153,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.95,"rgb(255,0,0)",158,65.0,10653.0,105.0,3371.0,116.0,652.0,43.0,64.0,69.0,16.0,78.0,2.0,"rgb(255,0,0)",158,70.0,11517.0,106.0,3583.0,121.0,706.0,46.0,51.0,70.0,20.0,80.0,11.0,658,200,1604557712,15993,1725,200,1604557715,15931,1837,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:30:39z,PurpleAir-a5f2,16688,13,14480,1184,341,26.9424,75.758003,0.01,15,inside,6.01,3732,-51,120,155,155,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.97,"rgb(255,0,0)",158,68.0,11016.0,106.0,3489.0,121.0,703.0,45.0,55.0,70.0,20.0,80.0,10.0,"rgb(255,0,0)",157,65.0,10818.0,101.0,3341.0,117.0,735.0,43.0,50.0,67.0,20.0,79.0,11.0,658,200,1604557836,15994,2089,200,1604557839,15932,2014,200,1604557718,15924,1779,200,1604557721,15905,1495,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:30:45z,PurpleAir-a5f2,16352,17,13528,1184,342,26.9424,75.758003,0.01,15,inside,6.01,3738,-49,120,157,157,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.94,"rgb(255,0,0)",158,68.0,11049.0,106.0,3491.0,120.0,701.0,45.0,57.0,70.0,17.0,80.0,9.0,"rgb(255,0,0)",157,67.0,11190.0,103.0,3449.0,114.0,723.0,44.0,49.0,68.0,11.0,78.0,3.0,658,200,1604557836,15994,2089,200,1604557839,15932,2014,200,1604557842,15925,1586,200,1604557845,15906,1458,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:30:50z,PurpleAir-a5f2,16352,17,15104,1184,343,26.9424,75.758003,0.01,15,inside,6.01,3743,-50,120,157,157,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.97,"rgb(255,0,0)",157,66.0,10869.0,102.0,3421.0,114.0,627.0,43.0,58.0,67.0,20.0,78.0,3.0,"rgb(255,0,0)",158,69.0,11370.0,105.0,3505.0,115.0,739.0,45.0,51.0,69.0,11.0,78.0,1.0,658,200,1604557836,15994,2089,200,1604557839,15932,2014,200,1604557842,15925,1586,200,1604557845,15906,1458,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:30:55z,PurpleAir-a5f2,16352,17,13528,1184,344,26.9424,75.758003,0.01,15,inside,6.01,3748,-49,120,157,157,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.98,"rgb(255,0,0)",157,66.0,10863.0,102.0,3416.0,115.0,627.0,43.0,53.0,67.0,21.0,78.0,5.0,"rgb(255,0,0)",157,67.0,11151.0,102.0,3451.0,119.0,690.0,44.0,58.0,67.0,20.0,79.0,9.0,658,200,1604557836,15994,2089,200,1604557839,15932,2014,200,1604557842,15925,1586,200,1604557845,15906,1458,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:31:00z,PurpleAir-a5f2,16352,17,15104,1184,345,26.9424,75.758003,0.01,15,inside,6.01,3754,-50,120,157,157,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.95,"rgb(255,0,0)",158,68.0,10926.0,104.0,3412.0,121.0,646.0,45.0,59.0,69.0,25.0,80.0,13.0,"rgb(255,0,0)",158,65.0,11067.0,104.0,3438.0,120.0,692.0,43.0,67.0,69.0,21.0,80.0,8.0,658,200,1604557836,15994,2089,200,1604557839,15932,2014,200,1604557842,15925,1586,200,1604557845,15906,1458,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:31:06z,PurpleAir-a5f2,16352,17,13528,1184,346,26.9424,75.758003,0.01,15,inside,6.01,3759,-52,120,157,157,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.99,"rgb(255,0,0)",158,68.0,11013.0,106.0,3447.0,121.0,674.0,45.0,57.0,70.0,22.0,80.0,12.0,"rgb(255,0,0)",158,65.0,10935.0,104.0,3398.0,116.0,710.0,43.0,62.0,69.0,15.0,78.0,3.0,658,200,1604557836,15994,2089,200,1604557839,15932,2014,200,1604557842,15925,1586,200,1604557845,15906,1458,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:31:13z,PurpleAir-a5f2,16184,17,13528,1184,347,26.9424,75.758003,0.01,15,inside,6.01,3766,-49,120,157,157,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.98,"rgb(255,0,0)",158,68.0,10791.0,104.0,3410.0,116.0,671.0,45.0,48.0,69.0,19.0,78.0,6.0,"rgb(255,0,0)",157,64.0,10935.0,103.0,3398.0,115.0,710.0,42.0,62.0,68.0,15.0,77.0,3.0,658,200,1604557836,15994,2089,200,1604557839,15932,2014,200,1604557842,15925,1586,200,1604557845,15906,1458,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:31:18z,PurpleAir-a5f2,16184,17,13528,1184,348,26.9424,75.758003,0.01,15,inside,6.01,3771,-51,120,157,157,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.94,"rgb(255,0,0)",158,68.0,10791.0,104.0,3410.0,116.0,671.0,45.0,48.0,69.0,19.0,78.0,6.0,"rgb(255,0,0)",158,66.0,11097.0,105.0,3431.0,126.0,710.0,43.0,85.0,69.0,25.0,83.0,6.0,658,200,1604557836,15994,2089,200,1604557839,15932,2014,200,1604557842,15925,1586,200,1604557845,15906,1458,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:31:23z,PurpleAir-a5f2,16184,17,13528,1184,349,26.9424,75.758003,0.01,15,inside,6.01,3776,-50,120,157,157,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.97,"rgb(255,0,0)",157,65.0,10695.0,102.0,3362.0,120.0,657.0,43.0,59.0,67.0,26.0,80.0,10.0,"rgb(255,0,0)",158,66.0,11097.0,105.0,3431.0,126.0,710.0,43.0,85.0,69.0,25.0,83.0,6.0,658,200,1604557836,15994,2089,200,1604557839,15932,2014,200,1604557842,15925,1586,200,1604557845,15906,1458,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:31:29z,PurpleAir-a5f2,16184,17,13528,1184,350,26.9424,75.758003,0.01,15,inside,6.01,3782,-54,120,157,157,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.96,"rgb(255,0,0)",157,65.0,10695.0,102.0,3362.0,120.0,657.0,43.0,59.0,67.0,26.0,80.0,10.0,"rgb(255,0,0)",158,66.0,11052.0,105.0,3396.0,125.0,725.0,43.0,84.0,69.0,21.0,83.0,5.0,658,200,1604557836,15994,2089,200,1604557839,15932,2014,200,1604557842,15925,1586,200,1604557845,15906,1458,Connected,2,2,2,2,2,2,0,2,2,StarDust
a0:20:a6:a:a5:f2,2020/11/05T06:31:34z,PurpleAir-a5f2,16184,17,13528,1184,351,26.9424,75.758003,0.01,15,inside,6.01,3787,-49,120,157,157,2.0,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,85,18,37,964.97,"rgb(255,0,0)",158,67.0,11013.0,104.0,3468.0,120.0,643.0,44.0,61.0,69.0,25.0,80.0,10.0,"rgb(255,0,0)",158,66.0,11052.0,105.0,3396.0,125.0,725.0,43.0,84.0,69.0,21.0,83.0,5.0,658,200,1604557836,15994,2089,200,1604557839,15932,2014,200,1604557842,15925,1586,200,1604557845,15906,1458,Connected,2,2,2,2,2,2,0,2,2,StarDust
